time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/learning_rate,train/entropy_loss,train/loss,train/approx_kl,train/std,train/clip_fraction,train/value_loss,train/policy_gradient_loss,train/clip_range,train/explained_variance,train/n_updates
159,325632,673,483,0.0003,-17.029771775007248,7223.72509765625,0.007734379,1.3298612833023071,0.047802734375,8268.525327301026,-0.01887648603442358,0.2,-0.08843576908111572,1580
160,327680,677,483,0.0003,-17.034642308950424,3335.988525390625,0.0066687963,1.33067786693573,0.046923828125,6071.20399723053,-0.01418711859441828,0.2,-0.13992583751678467,1590
161,329728,682,483,0.0003,-17.046635723114015,4362.79150390625,0.0064428877,1.3330512046813965,0.035205078125,7619.972992706299,-0.014078235253691673,0.2,-0.09326732158660889,1600
162,331776,686,483,0.0003,-17.06270734667778,1387.296875,0.0066651115,1.3347177505493164,0.051171875,7288.282877731323,-0.014452122332295403,0.2,-0.016361474990844727,1610
163,333824,690,483,0.0003,-17.072880184650423,6191.7783203125,0.0040665446,1.33572256565094,0.016357421875,8656.205953979492,-0.00807051861193031,0.2,0.005343794822692871,1620
164,335872,694,483,0.0003,-17.101899671554566,3115.752685546875,0.014582846,1.3426027297973633,0.108544921875,10408.41745223999,-0.020595363166648895,0.2,0.016442298889160156,1630
165,337920,698,483,0.0003,-17.12555813193321,4417.67431640625,0.0058835223,1.3433464765548706,0.035546875,9772.145694732666,-0.014620501003810205,0.2,0.07824456691741943,1640
166,339968,702,483,0.0003,-17.141873186826707,5326.13818359375,0.008818703,1.3462986946105957,0.062841796875,9717.160927581786,-0.021054809463385026,0.2,0.013624846935272217,1650
167,342016,707,483,0.0003,-17.163434267044067,1953.6497802734375,0.0050582825,1.3494929075241089,0.027734375,7745.979001235962,-0.01389344020135468,0.2,0.03992152214050293,1660
168,344064,711,483,0.0003,-17.182143998146056,7133.05810546875,0.005071234,1.351084589958191,0.0275390625,8746.300728988648,-0.011258224319317379,0.2,0.03785276412963867,1670
169,346112,715,483,0.0003,-17.194182312488557,5145.73046875,0.006097502,1.3528289794921875,0.03544921875,7277.269857788086,-0.015150007689953782,0.2,0.07019925117492676,1680
170,348160,719,483,0.0003,-17.201617813110353,4898.0673828125,0.0044157887,1.3529894351959229,0.0203125,9533.55092086792,-0.01390713095315732,0.2,-0.02603733539581299,1690
171,350208,724,483,0.0003,-17.206845515966414,1096.000244140625,0.007087168,1.3542507886886597,0.053515625,7185.624403953552,-0.01717836274765432,0.2,-0.09613597393035889,1700
172,352256,728,483,0.0003,-17.220800948143005,1109.0452880859375,0.0048428937,1.3565387725830078,0.02275390625,7217.438718795776,-0.012115009206172544,0.2,0.0006425380706787109,1710
173,354304,732,483,0.0003,-17.23578421473503,3932.9638671875,0.0045452537,1.3583904504776,0.026708984375,10086.705046844483,-0.013764768153487239,0.2,0.08726269006729126,1720
174,356352,736,483,0.0003,-17.2470586001873,808.0180053710938,0.0026385335,1.3597410917282104,0.009375,6494.238510513305,-0.01017293062468525,0.2,-0.1610417366027832,1730
175,358400,740,483,0.0003,-17.25330001115799,4276.47900390625,0.006838414,1.3601716756820679,0.03779296875,9343.465274429322,-0.014620932887191884,0.2,-0.2615203857421875,1740
176,360448,744,483,0.0003,-17.261094695329668,1576.3392333984375,0.0048813242,1.3616981506347656,0.02275390625,6366.673737716675,-0.01239976097131148,0.2,-0.001340627670288086,1750
177,362496,749,483,0.0003,-17.263763988018034,980.6644897460938,0.005396007,1.3607767820358276,0.03173828125,7678.58226928711,-0.012514485273277387,0.2,-0.050289034843444824,1760
178,364544,753,483,0.0003,-17.258172410726548,1106.19921875,0.004671329,1.36062753200531,0.02685546875,6309.610908317566,-0.008303324246662669,0.2,-0.3380225896835327,1770
179,366592,757,483,0.0003,-17.258665519952775,3785.873046875,0.0041544586,1.360787034034729,0.0220703125,9182.094432449341,-0.01240414325875463,0.2,0.042817890644073486,1780
180,368640,761,483,0.0003,-17.259234935045242,3920.5888671875,0.003287396,1.3607417345046997,0.0193359375,7516.115409469605,-0.011247998103499413,0.2,0.24986493587493896,1790
181,370688,766,483,0.0003,-17.26490679383278,6322.31591796875,0.003358702,1.362561821937561,0.0150390625,6802.56159324646,-0.01098016616597306,0.2,-0.0526050329208374,1800
182,372736,770,483,0.0003,-17.279217654466628,4008.809326171875,0.0097495895,1.364611029624939,0.064404296875,7339.865235519409,-0.018542422688915393,0.2,-0.015814781188964844,1810
183,374784,774,483,0.0003,-17.285258996486665,3278.987060546875,0.0052447207,1.3643568754196167,0.028662109375,6804.135136795044,-0.012974408018635586,0.2,-0.02309548854827881,1820
184,376832,779,483,0.0003,-17.31119629740715,3059.624267578125,0.01209417,1.3705543279647827,0.103662109375,8681.149201583863,-0.024017697849194518,0.2,-0.11591315269470215,1830
185,378880,783,483,0.0003,-17.327381497621538,1985.3544921875,0.007261278,1.3694509267807007,0.043994140625,10585.332620239258,-0.01637359382584691,0.2,-0.12340021133422852,1840
186,380928,787,483,0.0003,-17.327655732631683,11627.4853515625,0.002713127,1.3709402084350586,0.01181640625,8192.437442016602,-0.008428479425492696,0.2,-0.06828486919403076,1850
187,382976,792,483,0.0003,-17.342208260297774,3262.47900390625,0.003241554,1.3734184503555298,0.01669921875,8175.081450271607,-0.013131875233375468,0.2,0.0654258131980896,1860
188,385024,796,483,0.0003,-17.35637856721878,1165.0623779296875,0.0049791057,1.3747342824935913,0.029931640625,8716.121960449218,-0.011282352960552088,0.2,0.0783776044845581,1870
189,387072,800,483,0.0003,-17.365529203414916,4791.9072265625,0.0062821675,1.376322627067566,0.033154296875,9039.533359527588,-0.01216802764829481,0.2,-0.48904120922088623,1880
190,389120,804,483,0.0003,-17.383957946300505,2776.137939453125,0.0067026247,1.3795781135559082,0.043017578125,7523.023304748535,-0.015442479371267836,0.2,0.0031737089157104492,1890
191,391168,808,483,0.0003,-17.401323062181472,6263.78759765625,0.0056552636,1.3812854290008545,0.027783203125,7749.642087745667,-0.01435257816046942,0.2,-0.11659908294677734,1900
192,393216,813,483,0.0003,-17.418231105804445,1519.313232421875,0.0057844683,1.3844971656799316,0.034619140625,6553.547212028503,-0.01566958240728127,0.2,0.08494383096694946,1910
193,395264,817,483,0.0003,-17.439305663108826,1307.2373046875,0.0047489945,1.3868554830551147,0.028173828125,6140.783093070984,-0.012953662552172318,0.2,-0.020651698112487793,1920
194,397312,821,483,0.0003,-17.446280920505522,2430.91455078125,0.004850421,1.3869695663452148,0.02958984375,6924.339752006531,-0.014063510528649204,0.2,-0.011304020881652832,1930
195,399360,825,483,0.0003,-17.461167567968367,3560.55859375,0.006136392,1.3901066780090332,0.0427734375,7922.401628875732,-0.01637792024703231,0.2,-0.09814798831939697,1940
196,401408,829,483,0.0003,-17.48259094953537,2860.23876953125,0.009550486,1.3931721448898315,0.0615234375,7593.286388397217,-0.01429463377862703,0.2,-0.08665525913238525,1950
197,403456,834,483,0.0003,-17.4961854159832,2516.37060546875,0.0064142216,1.3939404487609863,0.048095703125,7798.301302337646,-0.016738461740897038,0.2,-0.017366647720336914,1960
198,405504,838,483,0.0003,-17.502747797966002,2170.206298828125,0.006024246,1.3951497077941895,0.03994140625,7844.262616348266,-0.013288625233690255,0.2,0.0597265362739563,1970
199,407552,842,483,0.0003,-17.515930432081223,2216.99462890625,0.006983295,1.397210955619812,0.055517578125,7708.991011810303,-0.014564329403219745,0.2,0.004254639148712158,1980
