timestamp,step,episode,base_pos_x,base_pos_y,base_pos_z,base_vel_x,base_vel_y,base_vel_z,base_ang_vel_x,base_ang_vel_y,base_ang_vel_z,ee1_pos_x,ee1_pos_y,ee1_pos_z,ee2_pos_x,ee2_pos_y,ee2_pos_z,ee3_pos_x,ee3_pos_y,ee3_pos_z,ee4_pos_x,ee4_pos_y,ee4_pos_z,target_x,target_y,target_z,distance_to_target,ee_target_distances,tendon_force_index,tendon_force_middle,tendon_force_ring,tendon_force_thumb,control_linear_x,control_linear_y,control_linear_z,control_angular_x,control_angular_y,control_angular_z,tactile_deformation_spans,tactile_contact_detected,reward,distance_reward,tendon_efficiency_reward,success,gpu_memory_used
1758015685.2259703,601,14,-0.034211799001934905,0.6301867140251132,0.5282544247375275,1.3613362382033232,4.544941147219998,6.270845924483714,77.52731683592361,79.88458496242828,-30.361405319305923,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.15,0.35,0.5857732214403957,0,0.0,0.57725745,0.7856681,1.0,-0.87646323,0.14903066,1.0,-0.6821918,-0.02420064,-1.0,0.0,0,0.13323831920854995,0.05345761900179333,0.12341708779335021,False,0.008577024
1758015685.2270384,602,14,-0.04021670991920023,0.6124532865291091,0.5400395625501659,-0.720589310071839,-2.1280112995204874,1.4142165375166145,52.75546941400038,74.6528724363651,-61.10074566486622,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.15,0.35,0.5781036380028739,0,0.77386606,0.68215424,0.45777687,0.56748253,-0.1303593,0.3253881,-1.0,-0.74201965,-1.0,-1.0,0.0,0,0.11204524403342393,0.055547421033469685,0.12208560168743134,False,0.008577024
1758015685.2280948,603,14,0.018748908402678857,0.5647500327669901,0.5390676945887386,7.075874198625491,-5.724390451454286,-0.1166241553712748,69.57460769179396,99.90177355567083,-64.07789751051472,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.15,0.35,0.5111176480833669,0,0.4253825,0.34483778,1.0,1.0,1.0,-1.0,0.2220804,-0.109170765,-0.48395282,1.0,0.0,0,0.12280467909040199,0.07764654379548776,0.11883502185344695,False,0.008577024
1758015685.229032,604,14,0.08396743424802428,0.4870880438882327,0.5755209512621888,7.82622310144145,-9.319438665450887,4.374390800814034,92.80877319788898,54.07500522062061,-52.31932477172323,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.15,0.35,0.4382406435747166,0,0.008654922,0.5904506,0.67302895,0.009345889,1.0,-1.0,0.5994049,0.739372,-1.0,-0.44986197,0.0,0,0.18414523514456527,0.11178216936535613,0.1355833464860916,False,0.008577024
1758015685.2299721,605,14,0.06727171396195993,0.5092852363596821,0.5723658611244318,-2.003486434327722,2.663663096573936,-0.37861081653085227,-2.2833649636450826,58.327688255924585,9.82867684620117,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.15,0.35,0.46034995794291383,0,0.58067167,0.046373516,0.31749904,0.19672427,1.0,-1.0,1.0,1.0,1.0,0.12537253,0.0,0,0.17647144417865226,0.10008356522424172,0.1371607294678688,False,0.008577024
1758015685.2309017,606,14,0.014583124510434774,0.4999273241563026,0.5423048755927933,-6.322630734183019,-1.1229494644055502,-3.6073182637966212,93.13517997426743,35.96669751727306,-83.02774757892726,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.15,0.35,0.4635206604167922,0,0.40485418,0.35514724,1.0,0.23485035,0.957481,0.39305913,-0.6506812,-0.71076924,1.0,0.9330142,0.0,0,0.1558139932040874,0.0985094001774494,0.12755791693925858,False,0.008577024
1758015685.2318304,607,14,0.010545374625730181,0.5207483452742885,0.5567113010829803,-0.4845299861645511,2.498522534158302,1.7287710588224394,85.99238929243693,58.28774138176511,83.85487213775234,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.15,0.35,0.48736271413822113,0,0.6301096,0.0,0.39821744,0.72889805,0.15846786,-0.7715787,0.1734931,-0.18917067,-0.36786926,-0.21880844,0.0,0,0.1547798211122584,0.0874390263105464,0.13023121833801268,False,0.008577024
1758015685.2327542,608,14,-0.03809870539194633,0.5021422562224185,0.5821606469314865,-5.8372896021211815,-2.2327306862243965,3.053921501820744,74.1729796413983,50.026249619382,64.32028780688151,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.15,0.35,0.5107872342273025,0,0.65348566,0.9442495,1.0,1.0,-1.0,-1.0,0.90633917,-0.8462189,0.20994307,-1.0,0.0,0,0.12359004136613104,0.0777749272852251,0.10952547937631607,False,0.008577024
1758015685.2336967,609,14,-0.040602936732274844,0.44968436839309145,0.6356906222979788,-0.3005077608394213,-6.294946539519245,6.423597043979077,-86.91061222265033,100.0,79.84640466092377,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.15,0.35,0.505845746414453,0,0.0,1.0,1.0,0.10999939,-0.38309944,1.0,-0.12010405,-1.0,1.0,0.9260448,0.0,0,0.12404865136086689,0.07972048243224371,0.12626250654459,False,0.008577024
1758015685.234563,610,14,-0.017790552878479544,0.4300617849753324,0.63322925191586,2.737486062455436,-2.3547100101310887,-0.29536444585426125,-11.567552692728214,34.14055518297535,48.560120989441415,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.15,0.35,0.47996374108399975,0,1.0,0.68809557,0.6465077,0.15148076,-0.58419836,0.2062468,-0.31044734,1.0,0.7761963,0.114751466,0.0,0,0.14467426579103346,0.09073440145358914,0.12203155517578125,False,0.008577024
1758015685.2354999,611,14,-0.009054815668605325,0.46070353195506053,0.6324945920495842,1.0482884651849063,3.677009637567377,-0.08815918395308536,46.90139419562497,-25.89543870663617,14.730739022448752,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.15,0.35,0.49340579326524475,0,0.049373627,0.027576268,0.19135436,0.2789967,-0.44337174,0.962334,0.06765309,0.7440764,-0.36229876,0.78580433,0.0,0,0.1654348794226093,0.08483653715295023,0.1438428644835949,False,0.008577024
1758015685.2364337,612,14,-0.0034597964062353303,0.4327885316133578,0.6126547809328567,0.6714023114843993,-3.3498000410043285,-2.3807773340073033,-73.41145464542166,40.92932649287799,-0.9469786793165991,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.15,0.35,0.4617345080814475,0,0.45620468,0.43731278,0.025024712,0.0,1.0,1.0,1.0,0.93810487,-1.0,-1.0,0.0,0,0.1753162142296147,0.09939310435548541,0.13966640017926693,False,0.008577024
1758015685.237383,613,14,0.020543404798066277,0.4482202262563158,0.6036376145921185,2.880384144516193,1.8518033571549593,-1.0820599608885835,-67.9550011958786,53.48181763397517,-86.20476635223727,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.15,0.35,0.4537815244872937,0,0.6642617,0.9364816,0.4913734,1.0,1.0,-0.5591808,-0.5361731,0.06211415,0.21813601,0.98876166,0.0,0,0.13228587437617542,0.10342509765374423,0.11521368831396103,False,0.008577024
1758015685.238467,614,14,0.06539934501769662,0.4196339037603381,0.5963351744890943,5.3827128263556405,-3.4303586995173267,-0.8762928123628965,59.08865458153812,48.119644237798774,-58.4498432656753,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.15,0.35,0.40921982120555606,0,0.46169788,0.9599894,0.85743165,0.0,-0.04715892,-1.0,-0.5692768,-1.0,-0.37215406,-0.34486678,0.0,0,0.1888173336477842,0.12923806554990666,0.1243599110841751,False,0.008577024
1758015685.2394092,615,14,0.05920455002500223,0.4273818418777103,0.5802133648977663,-0.743375399123327,0.929752574084661,-1.9346171509593593,-47.93180774928644,-44.091266312898235,-39.193296018227514,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.15,0.35,0.4078501971461888,0,0.13696271,1.0,0.0,0.109993935,-1.0,-0.6169731,-0.8692291,-1.0,-0.10635565,1.0,0.0,0,0.21033147544487307,0.13012614072187728,0.1359717383980751,False,0.008577024
1758015685.2403963,616,14,0.02553457930168781,0.40829529262050646,0.6610580083825073,-4.0403964867977304,-2.290385910864461,9.701357218168921,54.047550928924935,58.82611665045879,-74.19903461769952,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.15,0.35,0.4624481245048738,0,0.45759085,0.0,0.1334652,0.0,1.0,0.092980996,-1.0,-0.9652799,-0.643088,-0.9046561,0.0,0,0.1652700609600351,0.09903909354267576,0.14335061945021152,False,0.008577024
1758015685.2413366,617,14,0.02640559272911273,0.4078244131911406,0.6325870523605369,0.10452161129099069,-0.0565055315239007,-3.4165147226364416,72.47113484664271,98.30041221100065,-61.84597780273313,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.15,0.35,0.44308388501726426,0,1.0,0.0,0.5816981,1.0,1.0,0.58343583,0.9184549,0.73610115,-0.6400689,1.0,0.0,0,0.14404051792144706,0.10910774212598731,0.12095589548349381,False,0.008577024
1758015685.2422185,618,14,-0.011586568483580927,0.3986677633661,0.6169424572856059,-4.559059345523239,-1.0987979790048747,-1.8773514089917231,71.93253168414797,-29.26537835371773,-47.50308244988121,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.15,0.35,0.44891142205360673,0,0.0,1.0,0.5144928,0.62259716,-0.8319386,-0.38339525,-0.6963076,-0.69866073,0.4459011,-0.7045553,0.0,0,0.13504718718053527,0.1059744649839563,0.1259577378630638,False,0.008577024
