timestamp,step,episode,base_pos_x,base_pos_y,base_pos_z,base_vel_x,base_vel_y,base_vel_z,base_ang_vel_x,base_ang_vel_y,base_ang_vel_z,target_pos_x,target_pos_y,target_pos_z,distance_to_target,finger_pos_0_x,finger_pos_0_y,finger_pos_0_z,finger_pos_1_x,finger_pos_1_y,finger_pos_1_z,finger_pos_2_x,finger_pos_2_y,finger_pos_2_z,finger_pos_3_x,finger_pos_3_y,finger_pos_3_z,palm_pos_x,palm_pos_y,palm_pos_z,tactile_finger_0,tactile_finger_1,tactile_finger_2,tactile_finger_3,num_active_fingers,total_contact_force,cmd_base_linear_x,cmd_base_linear_y,cmd_base_linear_z,cmd_base_angular_x,cmd_base_angular_y,cmd_base_angular_z,cmd_tendon_0,cmd_tendon_1,cmd_tendon_2,cmd_tendon_3,filtered_base_linear_x,filtered_base_linear_y,filtered_base_linear_z,filtered_base_angular_x,filtered_base_angular_y,filtered_base_angular_z,overlap_reward,contact_penalty,proximity_reward,quality_reward,overlap_volume,num_contacts,hand_hull_volume,object_hull_volume,reward,episode_reward,success
1763554613.5617666,3153,3153,5.1657305,-2.2564483,2.8486204,-55.731186,31.620398,-99.4575,-90.38454,100.0,39.22413,0.23913205,0.16129732,0.049989495,6.1602926,5.355989,-2.3595912,3.2230997,5.4166703,-2.3523636,3.1848135,5.448507,-2.4026577,3.1474824,5.3648415,-2.3837116,3.3283436,5.1657305,-2.2564483,2.8486204,0.0,0.0,0.0,0.0,0.0,0.0,0.28203154,-0.037369385,1.0,-0.55912614,1.0,-0.6969031,0.33199865,0.58232594,0.98069924,-1.0,0.019626932,-0.26201704,-0.014343216,0.07048065,-0.254787,0.13497025,0.0,-0.0,1.3772686509577146e-13,0.069144217291913,0.0,0,0.000510716650713964,0.0009782242060415254,0.06914421729205072,6.2559077380825485,False
1763554613.5639153,3154,3154,4.9317956,-2.3793793,2.5459735,-56.149906,-29.400126,-72.62343,-96.11321,82.56931,47.772972,0.23913205,0.16129732,0.049989536,5.8911853,5.1067715,-2.2492871,2.8232863,5.146345,-2.2521262,2.7629135,5.172229,-2.3134315,2.7346232,5.1585746,-2.22996,2.916439,4.9317956,-2.3793793,2.5459735,0.0,0.0,0.0,0.0,0.0,0.0,0.19709519,0.25464594,0.5924811,-0.28265873,0.97523,1.0,0.07891772,-1.0,0.63843685,-0.9791499,0.013927674,-0.25824264,-0.029619489,0.07266446,-0.23163123,0.12136292,0.0,-0.0,5.300324292982681e-13,0.05676289347791352,0.0,0,0.0004371715872588066,0.0009782242060415256,0.05676289347844356,6.312670631560992,False
1763554613.5660515,3155,3155,4.516945,-2.5324645,2.3738108,-99.56658,-36.64025,-41.315228,71.57218,59.89989,61.507244,0.23913205,0.16129732,0.049989574,5.563828,4.868214,-2.3907049,2.5430675,4.8880177,-2.413314,2.4774203,4.919111,-2.4745202,2.4626393,4.9377904,-2.32835,2.5979168,4.516945,-2.5324645,2.3738108,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.99107635,1.0,-0.7714849,-1.0,-0.098977,-0.35652152,0.54905105,1.0,0.57983226,0.0060744705,-0.2505413,-0.009511982,0.05345956,-0.18700585,0.11808962,0.0,-0.0,2.722633408749794e-12,0.05884875975292858,0.0,0,0.0004495616329323954,0.0009782242060415256,0.058848759755651216,6.371519391316643,False
1763554613.5681574,3156,3156,4.5230994,-2.5475755,2.3717349,1.4841852,-3.5221245,-0.5095348,-71.22517,-6.416753,-37.457417,0.23913205,0.16129732,0.049989607,5.5750217,4.458707,-2.5601394,2.380616,4.4637446,-2.5576901,2.3084602,4.5034986,-2.6058762,2.2702444,4.5261455,-2.4969723,2.437155,4.5230994,-2.5475755,2.3717349,0.0,0.0,0.0,0.0,0.0,0.0,-0.057623148,-1.0,-0.24036443,0.44242442,-0.1402819,-0.51878697,-0.40502197,-0.60805076,-1.0,-0.56729347,-0.017720008,-0.26124933,0.02820921,0.023964688,-0.15779248,0.113854095,0.0,-0.0,3.595120232118855e-12,0.0,0.0,0,8.893620106326149e-05,0.0009782242060415254,3.595120232118855e-12,6.371519391320239,False
1763554613.570288,3157,3157,4.5198913,-2.532149,2.3699474,-0.7526173,3.8208206,-0.44922543,66.93394,2.874235,44.9934,0.23913205,0.16129732,0.049989637,5.564329,4.4613304,-2.5632818,2.383346,4.466805,-2.5837245,2.3143158,4.497432,-2.6422958,2.2910244,4.5375776,-2.4969509,2.4223847,4.5198913,-2.532149,2.3699474,0.0,0.0,0.0,0.0,0.0,0.0,0.20236617,-0.8935779,-1.0,0.41276497,-0.5666287,0.8140531,-0.60615695,-1.0,-0.29979357,-0.3604699,-0.04343559,-0.29626232,0.050606605,0.0061293244,-0.14765133,0.1032941,0.0,-0.0,3.2913782833948515e-12,0.0,0.0,0,8.297204265554302e-05,0.0009782242060415254,3.2913782833948515e-12,6.37151939132353,False
1763554613.5724387,3158,3158,4.4079185,-2.6857982,2.2919583,-26.85018,-36.741283,-18.73876,-100.0,73.27747,52.258648,0.23913205,0.16129732,0.049989667,5.52369,4.462265,-2.561519,2.3760567,4.4687276,-2.5600553,2.303984,4.5106215,-2.6076229,2.267383,4.5266757,-2.4955351,2.4329076,4.4079185,-2.6857982,2.2919583,0.0,0.0,0.0,0.0,0.0,0.0,-0.0729488,0.1403023,1.0,-0.36177668,-1.0,-1.0,-1.0,-1.0,0.34412166,-0.30789736,-0.058292497,-0.3362247,0.053518858,0.0012644513,-0.15614106,0.092546634,0.0,-0.0,3.538990497365148e-12,0.02360269874465304,0.0,0,0.0002402000305432386,0.0009782242060415254,0.02360269874819203,6.395122090071722,False
1763554613.5745401,3159,3159,4.146611,-3.1008363,2.3556638,-62.690884,-99.46791,15.262861,74.19749,44.97666,85.259674,0.23913205,0.16129732,0.049989693,5.588027,4.3635864,-2.7179377,2.3269804,4.351416,-2.7464945,2.2616441,4.391741,-2.7966933,2.2315824,4.419681,-2.625338,2.330986,4.146611,-3.1008363,2.3556638,0.0,0.0,0.0,0.0,0.0,0.0,0.9912962,0.61972,0.31026265,-0.34607944,-1.0,-0.8159854,-0.011748677,-0.3485321,1.0,-0.6337927,-0.057139035,-0.35306752,0.06612659,-0.008658683,-0.19047987,0.061957985,0.0,-0.0,3.7300256614232285e-12,0.05546717920183797,0.0,0,0.0004294750444589171,0.0009782242060415252,0.05546717920556799,6.45058926927729,False
1763554613.5766532,3160,3160,4.0902596,-3.303634,2.273339,-13.512139,-48.53547,-19.797153,-88.439644,76.450294,100.0,0.23913205,0.16129732,0.04998972,5.6373944,4.1236315,-3.1549897,2.3837306,4.105475,-3.1670637,2.314581,4.1556005,-3.190877,2.265483,4.147523,-3.052866,2.4108331,4.0902596,-3.303634,2.273339,0.0,0.0,0.0,0.0,0.0,0.0,0.5726923,-0.09331157,1.0,-0.113888055,0.7346307,0.0202654,1.0,-0.48251715,-1.0,0.47390318,-0.030457946,-0.33988553,0.09794527,-0.026832562,-0.23033763,0.011971304,0.0,-0.0,2.4748650532817206e-12,0.011516232346461819,0.0,0,0.0001684064201379835,0.0009782242060415256,0.011516232348936685,6.462105501626227,False
1763554613.5787423,3161,3161,4.1279554,-3.563428,2.2670972,9.040238,-62.22618,-1.5508738,100.0,38.128204,93.99219,0.23913205,0.16129732,0.04998974,5.823409,4.1018653,-3.3458796,2.3210824,4.071957,-3.3895946,2.2708797,4.1123233,-3.4146545,2.2160757,4.0817847,-3.2401085,2.3083377,4.1279554,-3.563428,2.2670972,0.0,0.0,0.0,0.0,0.0,0.0,0.6096763,0.216969,-0.805511,-1.0,0.5772636,-0.61587757,-1.0,-0.27708367,0.51296765,-1.0,0.01670527,-0.31093967,0.1322093,-0.054317433,-0.24123254,-0.038911194,0.0,-0.0,2.1811688611379234e-12,0.014983094297610355,0.0,0,0.00018899958012780598,0.0009782242060415254,0.014983094299791524,6.477088595926019,False
1763554613.5808532,3162,3162,4.3478565,-3.9043798,2.0664065,52.749405,-81.72147,-48.22791,-70.573265,53.116783,70.15031,0.23913205,0.16129732,0.04998976,6.1218696,4.1634245,-3.6116872,2.2919295,4.138531,-3.6422405,2.2303085,4.175283,-3.625272,2.1665363,4.106688,-3.5260122,2.3264575,4.3478565,-3.9043798,2.0664065,0.0,0.0,0.0,0.0,0.0,0.0,-0.10125955,0.7138516,0.8920628,1.0,0.20427413,1.0,-1.0,-0.19669452,0.8612641,-0.19916193,0.06724794,-0.26752147,0.15532947,-0.08329767,-0.22020137,-0.07728219,0.0,-0.0,7.940990470225226e-13,0.03921020674438247,0.0,0,0.000332908628061632,0.0009782242060415254,0.03921020674517657,6.516298802671195,False
1763554613.5829384,3163,3163,4.372175,-3.9191291,2.044293,5.79025,-3.452267,-5.3789396,0.78930163,16.369081,94.06124,0.23913205,0.16129732,0.049989782,6.140779,4.4001627,-3.9321089,2.0928469,4.3751364,-3.9858408,2.0496557,4.396802,-3.9777932,1.973707,4.3263183,-3.8567932,2.1178126,4.372175,-3.9191291,2.044293,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.3357161,1.0,1.0,0.726044,-1.0,-1.0,0.05041702,-0.580715,0.11567615,-0.2188989,0.17912437,-0.082623556,-0.17725472,-0.08277135,0.0,-0.0,1.9112868760831443e-13,0.0,0.0,0,9.812831009352294e-05,0.0009782242060415254,1.9112868760831443e-13,6.516298802671386,False
1763554613.5851343,3164,3164,4.2841635,-3.937352,2.1611614,-21.192806,-4.294996,27.964073,-46.47857,-77.00012,-66.96716,0.23913205,0.16129732,0.049989797,6.133372,4.4327755,-3.9240456,2.0662427,4.426611,-3.984783,2.0251622,4.438227,-3.972294,1.949292,4.3375683,-3.882913,2.0978513,4.2841635,-3.937352,2.1611614,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.63701135,0.10841636,-0.8776103,0.22664715,-0.38757813,-1.0,-0.30430266,0.4619961,0.17489514,-0.19617708,0.2109559,-0.049364004,-0.12592578,-0.05818256,0.0,-0.0,1.7459387783878077e-13,0.0319217587554419,0.0,0,0.0002896152470073255,0.0009782242060415254,0.031921758755616494,6.548220561427002,False
1763554613.587244,3165,3165,4.2280455,-3.9421263,2.2156854,-13.562686,-1.0634212,12.992239,-51.958885,16.448668,-44.556778,0.23913205,0.16129732,0.049989816,6.1188035,4.332111,-3.9513505,2.2024379,4.319662,-4.0167713,2.1710205,4.3546057,-4.0261793,2.103245,4.248651,-3.8826344,2.1941528,4.2280455,-3.9421263,2.2156854,0.0,0.0,0.0,0.0,0.0,0.0,-0.51431686,-0.59577835,-0.8639699,-0.34213078,-0.47764522,0.9154843,-0.3617055,0.062290113,0.059897594,0.2771056,0.23594764,-0.20605746,0.23369353,-0.014417243,-0.09470058,-0.017725263,0.0,-0.0,1.9878139117036543e-13,0.016126478707523262,0.0,0,0.00019579128352268787,0.0009782242060415254,0.016126478707722044,6.564347040134725,False
1763554613.5894854,3166,3166,4.1594796,-3.8468072,2.4965591,-16.56326,22.965492,67.32102,-48.854916,100.0,100.0,0.23913205,0.16129732,0.04998983,6.1171665,4.276345,-3.9561696,2.2565558,4.2503924,-4.023108,2.2407477,4.274667,-4.053698,2.1771798,4.2058125,-3.8760693,2.2374327,4.1594796,-3.8468072,2.4965591,0.0,0.0,0.0,0.0,0.0,0.0,-0.35066986,0.4291133,-1.0,-0.7195699,1.0,-1.0,0.2960567,1.0,-0.2789184,0.70990425,0.26874617,-0.22234225,0.22178036,-0.00021937765,-0.07580543,0.023111,0.0,-0.0,2.163518047856122e-13,0.04874057599818238,0.0,0,0.0003895190214292031,0.0009782242060415254,0.04874057599839873,6.613087616133123,False
1763554613.5916083,3167,3167,4.1833982,-3.7606046,2.682238,5.631038,20.775711,44.490665,-44.61189,100.0,100.0,0.23913205,0.16129732,0.049989842,6.15364,4.219784,-3.8315685,2.5137615,4.221463,-3.904953,2.518289,4.2321305,-3.942245,2.4565227,4.119885,-3.7896996,2.5187106,4.1833982,-3.7606046,2.682238,0.0,0.0,0.0,0.0,0.0,0.0,0.22855961,0.61156565,0.3734354,0.7089505,-0.41947022,-0.6865369,0.026984807,1.0,0.11392662,0.33055937,0.27349406,-0.21765497,0.18074633,0.00013263112,-0.04835973,0.035727873,0.0,-0.0,2.2098541012466873e-13,0.030740263372555976,0.0,0,0.0002825971644329825,0.0009782242060415254,0.030740263372776962,6.6438278795059,False
1763554613.593714,3168,3168,4.203678,-3.6980042,2.7174819,4.7639027,15.101613,8.400363,-51.754013,100.0,69.8621,0.23913205,0.16129732,0.049989857,6.142259,4.232915,-3.7213907,2.670678,4.2673664,-3.785574,2.680287,4.270397,-3.8313677,2.6240606,4.1336207,-3.717747,2.71409,4.203678,-3.6980042,2.7174819,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.39430007,0.464685,-1.0,0.14457867,-0.53556657,-0.46265253,0.5189723,-0.7147442,-0.87946475,0.25809214,-0.19389305,0.1453594,-0.0024842755,-0.023195494,0.016042119,0.0,-0.0,1.7651901702772076e-13,0.003426348731791262,0.0,0,0.00012035251146683979,0.0009782242060415254,0.003426348731967781,6.647254228237868,False
1763554613.5952537,3169,3169,4.407207,-3.5804532,2.4377,48.76175,28.276676,-67.19608,62.44854,79.99651,100.0,0.23913205,0.16129732,0.049989868,6.0889,4.2302604,-3.65272,2.6807582,4.28389,-3.702588,2.6828413,4.280355,-3.7596552,2.6382015,4.1578627,-3.661196,2.7610197,4.407207,-3.5804532,2.4377,0.0,0.0,0.0,0.0,0.0,0.0,-0.7227643,1.0,-0.5126939,0.33732677,0.07700955,0.34001207,1.0,-0.10708228,-0.74487716,-1.0,0.21304514,-0.16099507,0.1210315,-0.013420629,-0.0041059167,-0.012712821,0.0,-0.0,1.9573248867910112e-13,0.04482251622765854,0.0,0,0.00036624574639229136,0.0009782242060415254,0.04482251622785427,6.692076744465722,False
1763554613.5967755,3170,3170,4.4072948,-3.4442782,2.346753,-0.034437962,32.72945,-21.864908,94.09751,100.0,81.10619,0.23913205,0.16129732,0.04998988,5.970668,4.400406,-3.5225956,2.411397,4.4654803,-3.5434928,2.3845537,4.466708,-3.587062,2.3270226,4.370549,-3.5756936,2.501093,4.4072948,-3.4442782,2.346753,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.37923962,0.1019278,-0.77626276,-1.0,1.0,0.4103355,0.21784292,-0.22274274,-0.96734005,0.13860674,-0.11871295,0.09395808,-0.031535808,0.0035652039,-0.022710353,0.0,-0.0,3.5407748344995045e-13,0.01371304999424583,0.0,0,0.00018145551696581967,0.0009782242060415256,0.013713049994599907,6.705789794460322,False
1763554613.5988944,3171,3171,4.5549455,-3.447588,2.5698106,35.414906,-0.7631412,53.50815,72.325485,-78.257195,-100.0,0.23913205,0.16129732,0.049989887,6.1643977,4.3764534,-3.3881671,2.352511,4.4241014,-3.3735497,2.2988532,4.4046545,-3.3965623,2.2292407,4.4029193,-3.4732854,2.4141753,4.5549455,-3.447588,2.5698106,0.0,0.0,0.0,0.0,0.0,0.0,0.13030228,0.25964746,-0.30875033,-0.60902673,1.0,0.012218289,-0.33159578,-0.9782488,-1.0,1.0,0.05327372,-0.07797229,0.06436171,-0.06118278,0.0003418396,-0.0068729497,0.0,-0.0,5.155849454689064e-13,0.06675103267154259,0.0,0,0.0004965011340689628,0.0009782242060415256,0.06675103267205817,6.77254082713238,False
1763554613.6009948,3172,3172,4.5804844,-3.0972672,2.6165507,6.1364317,84.0914,11.203944,75.16577,-57.514236,100.0,0.23913205,0.16129732,0.049989898,6.0044,4.545239,-3.386294,2.586685,4.6106653,-3.3821807,2.5545316,4.6172957,-3.3798735,2.484405,4.516415,-3.4854858,2.6195781,4.5804844,-3.0972672,2.6165507,0.0,0.0,0.0,0.0,0.0,0.0,0.1609667,0.7819277,-0.08944827,-0.08832509,-1.0,1.0,1.0,-0.94958997,-1.0,0.20876506,-0.01772449,-0.035921723,0.034136537,-0.1007374,-0.0020682572,0.024450801,0.0,-0.0,2.998182676591665e-13,0.04872038046970928,0.0,0,0.0003893990599900738,0.0009782242060415252,0.048720380470009095,6.821261207602388,False
1763554613.6031084,3173,3173,4.535512,-3.0164924,2.617665,-10.76661,19.383394,0.26728845,-100.0,-77.41711,95.30522,0.23913205,0.16129732,0.049989905,5.928759,4.54228,-3.0532613,2.6433961,4.605657,-3.016426,2.6365786,4.62092,-2.9867144,2.5730278,4.554372,-3.1610093,2.6419525,4.535512,-3.0164924,2.617665,0.0,0.0,0.0,0.0,0.0,0.0,-0.15935397,-0.81637067,-0.5525749,-0.41584015,0.22540466,1.0,0.20699188,0.0025056966,-1.0,-0.4809273,-0.0670574,0.0063118315,0.0004498252,-0.13775937,-0.011160342,0.075506896,0.0,-0.0,4.3764065867838465e-13,0.006702099167609554,0.0,0,0.00013981046905560082,0.0009782242060415254,0.006702099168047195,6.827963306770435,False
1763554613.605279,3174,3174,4.26898,-2.8089085,2.6516528,-63.92926,49.807053,8.174351,-100.0,-90.75411,85.08049,0.23913205,0.16129732,0.049989913,5.641848,4.4783835,-2.986785,2.6137073,4.5250945,-2.9310768,2.6035798,4.552432,-2.9228652,2.533983,4.522374,-3.0730283,2.6624866,4.26898,-2.8089085,2.6516528,0.0,0.0,0.0,0.0,0.0,0.0,0.7158351,0.3568402,-0.7644573,-1.0,-0.14896964,-0.85925996,0.99729395,1.0,-0.040640075,0.41361916,-0.095872715,0.03277306,-0.04328011,-0.1783314,-0.024146985,0.13099016,0.0,-0.0,1.83400296204292e-12,0.0638537919183565,0.0,0,0.000479291523995037,0.0009782242060415256,0.0638537919201905,6.891817098690626,False
1763554613.607383,3175,3175,4.2609053,-2.8037884,2.677447,-1.900216,1.2063012,6.228153,88.560524,-69.42499,48.723877,0.23913205,0.16129732,0.04998992,5.6453457,4.213591,-2.807994,2.618674,4.2441998,-2.745129,2.5971596,4.2931385,-2.7434068,2.5474954,4.252895,-2.8480494,2.7114441,4.2609053,-2.8037884,2.677447,0.0,0.0,0.0,0.0,0.0,0.0,0.7554341,0.6354978,0.021207761,0.66759294,-0.1926783,0.6535418,-0.7636721,-0.40468407,-0.71845055,-0.7249662,-0.09433246,0.056277737,-0.09377675,-0.21836142,-0.03541085,0.16664049,0.0,-0.0,2.686592357019541e-12,0.0,0.0,0,9.246266862193506e-05,0.0009782242060415254,2.686592357019541e-12,6.891817098693313,False
1763554613.6095543,3176,3176,4.0259666,-2.429744,2.2786872,-56.354126,89.73522,-95.6468,-100.0,-56.076084,50.890343,0.23913205,0.16129732,0.049989928,5.1010494,4.2164173,-2.7981448,2.6309862,4.2346473,-2.7280707,2.642566,4.294551,-2.7021031,2.610865,4.241093,-2.8646293,2.7129922,4.0259666,-2.429744,2.2786872,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15405743,-0.4494548,-1.0,-0.5109238,0.48726666,0.4709005,0.3425362,0.9743931,0.40602845,-0.077907406,0.08858664,-0.13891506,-0.2461426,-0.052394826,0.19570999,0.0,-0.0,2.747850458123394e-11,0.07753668471727759,0.0,0,0.0005605679072206293,0.0009782242060415254,0.0775366847447561,6.969353783438069,False
1763554613.6116576,3177,3177,3.7674642,-2.4424129,2.1708322,-62.009544,-3.084031,-25.815617,-100.0,-100.0,54.946346,0.23913205,0.16129732,0.04998993,4.870976,3.9947147,-2.4529378,2.2270992,3.9976451,-2.3809776,2.2120008,4.06529,-2.3583777,2.1807966,4.0070343,-2.4755895,2.3323884,3.7674642,-2.4424129,2.1708322,0.0,0.0,0.0,0.0,0.0,0.0,-0.32368866,-1.0,0.15276355,-0.41401654,0.60188615,-0.8440528,0.46160582,0.7685093,0.28988582,0.96979755,-0.07766314,0.10870078,-0.1740949,-0.2740594,-0.0688645,0.21733892,0.0,-0.0,8.670037167062493e-11,0.06163651665988812,0.0,0,0.00046612090895973603,0.0009782242060415254,0.06163651674658849,7.030990300184658,False
1763554613.6137388,3178,3178,3.802409,-2.443692,2.0854208,8.424179,-0.3476921,-20.419926,-76.67404,-79.78865,52.8817,0.23913205,0.16129732,0.04998994,4.8606467,3.7654283,-2.4899395,2.127439,3.7640638,-2.4298663,2.0845647,3.836865,-2.4009547,2.0721908,3.733034,-2.470314,2.2290277,3.802409,-2.443692,2.0854208,0.0,0.0,0.0,0.0,0.0,0.0,-0.34709167,-0.017914258,-0.19612087,0.026282832,-0.8803914,-0.82805157,-1.0,-1.0,0.1460716,-1.0,-0.09352112,0.10176228,-0.19686225,-0.30154046,-0.080274805,0.20581539,0.0,-0.0,1.093028461193838e-10,0.0,0.0,0,9.743250583195001e-05,0.0009782242060415254,1.093028461193838e-10,7.03099030029396,False
1763554613.615852,3179,3179,3.7864048,-2.6796052,1.728147,-3.8001125,-56.648483,-85.658485,-59.917484,91.81664,54.486946,0.23913205,0.16129732,0.049989942,4.844593,3.8233857,-2.4998186,2.0623052,3.8278444,-2.45625,2.002971,3.891736,-2.413766,2.0004854,3.754458,-2.462786,2.1373613,3.7864048,-2.6796052,1.728147,0.0,0.0,0.0,0.0,0.0,0.0,0.9701888,-1.0,-1.0,0.5448208,-0.4888099,1.0,-0.19155931,1.0,1.0,0.8136676,-0.10220477,0.073332146,-0.21809922,-0.30874056,-0.10139708,0.17511354,0.0,-0.0,9.9037221066397e-11,0.09243035526647714,0.0,0,0.0006490363102828749,0.0009782242060415254,0.09243035536551436,7.123420655659475,False
1763554613.617936,3180,3180,3.9786575,-2.828527,1.312234,46.180294,-35.755894,-99.72173,-72.0574,77.209946,44.07867,0.23913205,0.16129732,0.049989946,4.9514,3.8122725,-2.7356224,1.7100128,3.7845252,-2.7102394,1.6464866,3.833817,-2.6586576,1.6115099,3.7658622,-2.6911187,1.7973025,3.9786575,-2.828527,1.312234,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.67352223,0.31858984,-0.34477204,0.46695077,0.029646784,-0.43762216,-0.39554712,1.0,-0.5810881,-0.0991166,0.0365894,-0.24346688,-0.29498515,-0.12649216,0.15705569,0.0,-0.0,1.0754564390631407e-10,0.04975184308400249,0.0,0,0.00039552594791897533,0.0009782242060415254,0.049751843191548135,7.173172498851023,False
1763554613.6200974,3181,3181,4.116847,-3.105657,0.89598244,33.20285,-66.51491,-99.795364,95.9208,89.56155,44.60209,0.23913205,0.16129732,0.04998995,5.140561,4.010059,-2.8837616,1.3017333,3.9601598,-2.8834288,1.24713,3.9910831,-2.8358498,1.1842004,3.9817517,-2.8199003,1.3846208,4.116847,-3.105657,0.89598244,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.19658944,-0.63493407,0.06498368,-1.0,1.0,-0.5108984,-1.0,1.0,-1.0,-0.093327396,0.009304493,-0.2625592,-0.27427563,-0.14562042,0.15725893,0.0,-0.0,6.320948796768878e-11,0.06657821916130258,0.0,0,0.000495474621818137,0.0009782242060415256,0.06657821922451207,7.239750718075535,False
1763554613.6222007,3182,3182,4.112352,-3.116832,0.9102437,-1.0523059,-2.6765676,3.536837,16.442577,60.233467,45.904648,0.23913205,0.16129732,0.049989954,5.1466494,4.1474695,-3.1442704,0.85413873,4.0806475,-3.1376083,0.82327527,4.076951,-3.0681367,0.7799884,4.147134,-3.1221364,0.960258,4.112352,-3.116832,0.9102437,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.51979864,-1.0,0.3507632,-0.08879763,-1.0,-1.0,-0.40226102,-0.9719193,-1.0,-0.06641464,-0.013621593,-0.28534043,-0.24712902,-0.169746,0.16122618,0.0,-0.0,3.208902734482278e-11,0.002388880068847632,0.0,0,0.00011418994760895468,0.0009782242060415252,0.002388880100936659,7.242139598176472,False
1763554613.6243038,3183,3183,3.865242,-3.012577,0.49591446,-59.296455,25.03417,-99.31427,67.99591,-95.69162,59.844177,0.23913205,0.16129732,0.049989957,4.8395247,4.137902,-3.1474748,0.8590031,4.0657516,-3.1513247,0.8448273,4.0392013,-3.081537,0.8107009,4.160557,-3.1298494,0.96350247,3.865242,-3.012577,0.49591446,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.487228,0.09928425,1.0,0.023801088,1.0,-0.038368255,0.6966955,-0.50624377,-0.024818705,-0.03240153,-0.311868,-0.2092776,-0.182911,0.14873421,0.0,-0.0,1.003542195162681e-10,0.043027989937770794,0.0,0,0.00035558626023035806,0.0009782242060415256,0.04302799003812501,7.2851675882145965,False
1763554613.6263988,3184,3184,3.93359,-3.0779188,0.5005861,16.40833,-15.673363,1.2453574,100.0,-85.36649,44.884396,0.23913205,0.16129732,0.04998996,4.9340224,3.9144294,-3.0199194,0.45443597,3.856112,-3.0327003,0.41128683,3.8229039,-2.9655156,0.38486856,3.8935277,-3.032984,0.5599882,3.93359,-3.0779188,0.5005861,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.9876385,1.0,0.5961396,0.42664444,0.077200085,-0.6637967,0.5975108,-0.18139142,-1.0,-0.011991528,-0.021624675,-0.3104298,-0.16224359,-0.16346198,0.12544033,0.0,-0.0,1.433395636280611e-10,0.009757104405576422,0.0,0,0.0001579572001691243,0.0009782242060415254,0.009757104548915986,7.294924692763512,False
1763554613.6285026,3185,3185,4.2567787,-2.8280668,0.08442931,77.573715,59.954445,-99.769875,100.0,-63.61007,50.151722,0.23913205,0.16129732,0.049989965,5.0078907,3.9931483,-3.0623791,0.48069164,3.95542,-3.0598757,0.4177696,3.9156904,-2.9917579,0.40768692,3.9454405,-3.120743,0.5585271,4.2567787,-2.8280668,0.08442931,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4680351,-1.0,1.0,-1.0,0.80314046,-0.85121745,1.0,1.0,-0.021047141,0.0250811,-0.26938084,-0.118307166,-0.11559046,0.095509805,0.0,-0.0,9.205565864638951e-11,0.08314708687852479,0.0,0,0.0005938936960584371,0.0009782242060415254,0.08314708697058044,7.378071779734093,False
1763554613.6306899,3186,3186,4.3503895,-3.0155911,0.06005279,22.470364,-45.042667,-5.762962,100.0,63.779964,17.384012,0.23913205,0.16129732,0.04998997,5.195687,4.313425,-2.7973707,0.0900627,4.290242,-2.774994,0.0237936,4.2345033,-2.711042,0.03493697,4.2665715,-2.8892624,0.12316945,4.3503895,-3.0155911,0.06005279,0.0,0.0,0.0,0.0,0.0,0.0,0.8371451,0.5022733,-0.8771751,0.4174624,-0.4804048,-0.030636743,0.002567703,-0.85166687,-1.0,1.0,-0.009479228,0.0921025,-0.21850353,-0.09052194,-0.057046797,0.051004622,0.0,-0.0,6.662746563214491e-11,0.046125755538207525,0.0,0,0.00037398698789695324,0.0009782242060415254,0.04612575560483499,7.424197535338927,False
1763554613.6323023,3187,3187,4.7670255,-3.103367,0.18238017,99.98562,-21.12546,29.430378,100.0,-32.998898,-94.10042,0.23913205,0.16129732,0.04998997,5.5836706,4.4081726,-2.9844484,0.059930887,4.3668547,-2.9329891,0.033078212,4.3210993,-2.897889,0.041186597,4.371322,-3.0853534,0.06668953,4.7670255,-3.103367,0.18238017,0.0,0.0,0.0,0.0,0.0,0.0,-0.7871682,-1.0,0.53347415,-1.0,-1.0,1.0,0.36827523,1.0,0.4708344,-1.0,0.017460775,0.148003,-0.1795141,-0.07750838,-0.020489283,0.015381004,0.0,-0.0,2.7017364245718493e-11,0.031305783486089145,0.0,0,0.0002859563539073694,0.0009782242060415254,0.03130578351310651,7.455503318852034,False
