time/total_timesteps,time/fps,time/time_elapsed,time/iterations,train/value_loss,train/clip_fraction,train/entropy_loss,train/n_updates,train/explained_variance,train/clip_range,train/std,train/loss,train/approx_kl,train/learning_rate,train/policy_gradient_loss
636928,6,104590,311,8.295609989762307,0.218505859375,-22.622611409425737,3100,-0.5191930532455444,0.2,2.3461012840270996,3.662426471710205,0.021368146,0.0003,-0.0318301688937936
638976,6,104739,312,7.451705848425627,0.225048828125,-22.7225914478302,3110,-0.31368136405944824,0.2,2.3691518306732178,2.8606925010681152,0.023403421,0.0003,-0.03344164392183302
641024,6,104888,313,7.057529093697667,0.2486328125,-22.76191250681877,3120,-0.5711250305175781,0.2,2.3711318969726562,0.9139134883880615,0.025063803,0.0003,-0.03450887603030424
643072,6,105037,314,5.215080850198865,0.24736328125,-22.797563463449478,3130,-0.1642606258392334,0.2,2.385977029800415,1.8776758909225464,0.023799365,0.0003,-0.0362719728727825
645120,6,105186,315,8.901582436263562,0.20244140625,-22.839796400070192,3140,-0.19054651260375977,0.2,2.3946311473846436,3.3380651473999023,0.019717459,0.0003,-0.03233939533238299
647168,6,105337,316,7.860020656883717,0.216796875,-22.859605836868287,3150,-0.12960302829742432,0.2,2.3934104442596436,6.755723476409912,0.021452926,0.0003,-0.03567346895142691
649216,6,105487,317,10.07790585309267,0.208740234375,-22.884254586696624,3160,-2.2628307342529297,0.2,2.404118776321411,5.892942428588867,0.021023449,0.0003,-0.02999328488513129
651264,6,105638,318,11.786460787802934,0.2076171875,-22.889859479665756,3170,-1.8930201530456543,0.2,2.403052806854248,2.284583330154419,0.01959099,0.0003,-0.03390903296822216
653312,6,105789,319,17516.2334274292,0.00244140625,-22.893813037872313,3180,-0.0007865428924560547,0.2,2.40358829498291,7549.48046875,0.0014652794,0.0003,-0.003564787209325004
655360,6,105942,320,20412.290496826172,0.0,-22.89520592093468,3190,-0.01282799243927002,0.2,2.404007911682129,8886.3173828125,0.0002736592,0.0003,-0.002285070630023256
657408,6,106095,321,19697.663479614257,0.0,-22.896026337146758,3200,-0.021964311599731445,0.2,2.4039416313171387,9030.26953125,0.00040843786,0.0003,-0.003024298822856508
659456,6,106260,322,16445.28400878906,0.0,-22.896647882461547,3210,-0.0761648416519165,0.2,2.4043307304382324,5850.40771484375,0.00023719805,0.0003,-0.0023261740134330466
661504,6,106432,323,12714.10213317871,0.000390625,-22.89760686159134,3220,-0.11751377582550049,0.2,2.4044816493988037,4346.27294921875,0.001282695,0.0003,-0.004625481051334646
663552,6,106606,324,14226.38595123291,0.00283203125,-22.89890636205673,3230,-0.05121564865112305,0.2,2.404808521270752,5848.736328125,0.0021329557,0.0003,-0.006692445842782035
665600,6,106784,325,16219.796319580078,0.0037109375,-22.897845274209978,3240,-0.11131489276885986,0.2,2.404115676879883,7760.328125,0.0019163287,0.0003,-0.006753508481779136
667648,6,106959,326,22737.73744812012,0.000830078125,-22.89631736278534,3250,-0.11731922626495361,0.2,2.404085874557495,4157.05224609375,0.0015145954,0.0003,-0.006060523800260853
669696,6,107135,327,17868.586892700194,0.00361328125,-22.895804244279862,3260,-0.18990516662597656,0.2,2.403942346572876,7905.01708984375,0.0016073651,0.0003,-0.005993909804237774
671744,6,107314,328,16460.801364135743,0.00400390625,-22.894897520542145,3270,-0.17146611213684082,0.2,2.403514862060547,9158.6220703125,0.0025731162,0.0003,-0.00826192735839868
673792,6,107470,329,14609.362065124511,0.01240234375,-22.89597048163414,3280,-0.18350708484649658,0.2,2.404768228530884,3372.348876953125,0.004568669,0.0003,-0.010420078312745319
675840,6,107626,330,10538.545208740234,0.012744140625,-22.90269529223442,3290,-0.19754087924957275,0.2,2.4062135219573975,6574.67822265625,0.003954866,0.0003,-0.010451682915663696
677888,6,107795,331,17165.615310668945,0.014404296875,-22.904476273059846,3300,-0.04036068916320801,0.2,2.4057953357696533,10221.1728515625,0.0041058995,0.0003,-0.010195536293031182
679936,6,107966,332,23546.925271606444,0.0306640625,-22.912974125146867,3310,-0.06989419460296631,0.2,2.4108388423919678,10938.056640625,0.006088867,0.0003,-0.01528021412959788
681984,6,108137,333,14970.649586486816,0.035009765625,-22.923472309112547,3320,-0.0664205551147461,0.2,2.4109959602355957,6690.07958984375,0.0060440446,0.0003,-0.015515365486498922
684032,6,108307,334,6595.727220916748,0.061474609375,-22.924214977025986,3330,-0.11522722244262695,0.2,2.411520481109619,4058.5419921875,0.0095506525,0.0003,-0.017394432082073762
686080,6,108485,335,9720.394355773926,0.057177734375,-22.924816918373107,3340,-0.039703369140625,0.2,2.4106955528259277,3664.5400390625,0.009408921,0.0003,-0.017371011587238173
688128,6,108665,336,9706.697375488282,0.06494140625,-22.92120662331581,3350,-0.01653611660003662,0.2,2.409484624862671,10204.642578125,0.009482605,0.0003,-0.01842468882277899
690176,6,108841,337,8342.523217010497,0.071923828125,-22.90368850827217,3360,-0.031775712966918945,0.2,2.401571750640869,3432.742431640625,0.009805303,0.0003,-0.019285213403054512
692224,6,109003,338,9824.505129241943,0.09619140625,-22.89205011129379,3370,-0.0225985050201416,0.2,2.4045634269714355,4479.3486328125,0.01239988,0.0003,-0.021887536690337585
694272,6,109164,339,15076.672491455078,0.05205078125,-22.90866564512253,3380,-0.019964218139648438,0.2,2.408602237701416,9500.5185546875,0.008130258,0.0003,-0.017213394479404086
696320,6,109324,340,8036.200710296631,0.065966796875,-22.916530632972716,3390,-0.027214765548706055,0.2,2.4096274375915527,2806.002685546875,0.009420637,0.0003,-0.017975685213605173
698368,6,109486,341,11698.773970031738,0.09189453125,-22.934575080871582,3400,-0.005521655082702637,0.2,2.4164130687713623,5140.6064453125,0.012165432,0.0003,-0.020597351677133703
700416,6,109648,342,12133.431451416016,0.107568359375,-22.959249371290205,3410,0.004093647003173828,0.2,2.421125888824463,6871.294921875,0.01304552,0.0003,-0.024475082238495816
702464,6,109809,343,11927.464390563964,0.142919921875,-22.97443007826805,3420,-0.027389883995056152,0.2,2.425431728363037,4793.19140625,0.01907432,0.0003,-0.023279596986685646
704512,6,109973,344,13943.297169494628,0.173876953125,-22.990934824943544,3430,-0.0112990140914917,0.2,2.4284250736236572,6082.5380859375,0.021318333,0.0003,-0.02826321958200424
706560,6,110134,345,17625.585771179198,0.172998046875,-23.026090455055236,3440,-0.00979149341583252,0.2,2.434920072555542,3309.859375,0.01874362,0.0003,-0.02683437377709197
708608,6,110297,346,15245.986907958984,0.106640625,-23.031248778104782,3450,-0.026447176933288574,0.2,2.4360928535461426,8691.560546875,0.01242766,0.0003,-0.023054912975931076
710656,6,110461,347,23512.960891723633,0.076513671875,-23.047701048851014,3460,-0.018390536308288574,0.2,2.4429001808166504,10642.9072265625,0.0122836605,0.0003,-0.019873104560247157
712704,6,110626,348,18750.30148010254,0.099658203125,-23.08060707449913,3470,-0.02942037582397461,0.2,2.4527852535247803,10547.9013671875,0.012030283,0.0003,-0.021282603610598017
714752,6,110792,349,12082.887982177734,0.09013671875,-23.11357513666153,3480,-0.013762950897216797,0.2,2.460238218307495,8117.408203125,0.013201961,0.0003,-0.019597124753636307
716800,6,110957,350,13141.734585571288,0.064013671875,-23.136080104112626,3490,-0.041956186294555664,0.2,2.4632716178894043,4551.50048828125,0.009630835,0.0003,-0.01591708578998805
718848,6,111124,351,16412.409057617188,0.08173828125,-23.151389008760454,3500,-0.005178093910217285,0.2,2.4672160148620605,6312.66943359375,0.010749828,0.0003,-0.020842333005566614
720896,6,111291,352,14531.764334869385,0.038916015625,-23.162440246343614,3510,-0.06878721714019775,0.2,2.469677209854126,7054.0048828125,0.006562718,0.0003,-0.015373274841113015
722944,6,111478,353,14181.366450500489,0.09638671875,-23.180872869491576,3520,-0.0330352783203125,0.2,2.4779648780822754,13558.3623046875,0.0133735165,0.0003,-0.022382487644790672
724992,6,111670,354,8743.162075805663,0.096875,-23.19142789840698,3530,-0.01773703098297119,0.2,2.4743969440460205,2097.675048828125,0.012617126,0.0003,-0.02119026433065301
727040,6,111863,355,12195.465605926514,0.097802734375,-23.187289410829543,3540,-0.03114902973175049,0.2,2.4765920639038086,6588.71484375,0.014249931,0.0003,-0.01995775036084524
729088,6,112045,356,16997.745275878908,0.073193359375,-23.194582867622376,3550,0.008199572563171387,0.2,2.478720188140869,5542.24951171875,0.008755829,0.0003,-0.018052763828018216
731136,6,112215,357,12363.333319091797,0.052685546875,-23.201821714639664,3560,0.015594542026519775,0.2,2.479813575744629,4779.439453125,0.0084072035,0.0003,-0.01661729118641233
733184,6,112386,358,14503.406088256836,0.01533203125,-23.20474056005478,3570,0.014143109321594238,0.2,2.4800195693969727,7781.373046875,0.0032314418,0.0003,-0.010620415651646908
735232,6,112557,359,10951.356525421143,0.034228515625,-23.215684735774992,3580,-0.06572985649108887,0.2,2.485283374786377,2692.781005859375,0.0063457917,0.0003,-0.01150270177895436
737280,6,112750,360,11401.8884765625,0.049267578125,-23.227772223949433,3590,-0.0027180910110473633,0.2,2.485726833343506,7186.99609375,0.007270854,0.0003,-0.01311563121562358
739328,6,112945,361,12091.40672454834,0.0484375,-23.23116190433502,3600,0.022926807403564453,0.2,2.487109899520874,5609.27587890625,0.0073360805,0.0003,-0.015483600838342682
741376,6,113139,362,12740.327462768555,0.03681640625,-23.234698235988617,3610,0.042022109031677246,0.2,2.4875738620758057,8203.19140625,0.006561491,0.0003,-0.013295610241766554
743424,6,113334,363,14245.74969177246,0.05517578125,-23.240241807699203,3620,0.0639352798461914,0.2,2.4907679557800293,7541.85986328125,0.008217287,0.0003,-0.01640436838788446
745472,6,113513,364,17411.178785705568,0.038330078125,-23.260916435718535,3630,0.029539823532104492,0.2,2.498434066772461,9124.9677734375,0.006477721,0.0003,-0.013317702721542446
747520,6,113697,365,11953.818690490723,0.036865234375,-23.280885475873948,3640,0.06702882051467896,0.2,2.4990200996398926,5798.6103515625,0.0058320854,0.0003,-0.01355577747890493
749568,6,113890,366,14360.717182922363,0.050927734375,-23.285511499643327,3650,0.0733458399772644,0.2,2.5017781257629395,4784.39111328125,0.007956663,0.0003,-0.013715108560427324
751616,6,114083,367,18816.101525878905,0.027001953125,-23.297747987508775,3660,0.188007652759552,0.2,2.504960536956787,10966.78125,0.005165347,0.0003,-0.012795518318307586
753664,6,114278,368,19116.37917327881,0.025048828125,-23.30693789720535,3670,0.19705551862716675,0.2,2.5063958168029785,12089.3134765625,0.004965904,0.0003,-0.011624435275734868
755712,6,114468,369,18435.74995727539,0.037353515625,-23.315545082092285,3680,0.19688117504119873,0.2,2.509214401245117,7619.14404296875,0.0057406095,0.0003,-0.011723395237640943
757760,6,114665,370,12800.024612426758,0.051953125,-23.330535924434663,3690,0.2656581997871399,0.2,2.5141539573669434,3597.74609375,0.007822352,0.0003,-0.016292631170654204
759808,6,114854,371,16038.543492126464,0.032177734375,-23.340258365869524,3700,0.20569688081741333,0.2,2.5147557258605957,6516.28466796875,0.0056853998,0.0003,-0.012283669011958409
761856,6,115044,372,13031.822731018066,0.021533203125,-23.342626571655273,3710,0.0809636116027832,0.2,2.5149452686309814,5405.521484375,0.004093641,0.0003,-0.011463621265284019
763904,6,115234,373,11162.420295715332,0.05234375,-23.35473769903183,3720,0.2580547332763672,0.2,2.520596504211426,7022.958984375,0.0074334196,0.0003,-0.014339769165962935
765952,6,115428,374,12475.534056091308,0.030859375,-23.364875036478043,3730,0.06847178936004639,0.2,2.520869493484497,5541.13671875,0.0055402843,0.0003,-0.009931303079792998
768000,6,115618,375,16787.757849121095,0.035693359375,-23.368550604581834,3740,0.2604295611381531,0.2,2.5221948623657227,7260.51953125,0.005287179,0.0003,-0.012701040940009988
770048,6,115800,376,12365.763401031494,0.03232421875,-23.372767287492753,3750,0.37572747468948364,0.2,2.5219340324401855,8248.228515625,0.005662309,0.0003,-0.012861513430834748
772096,6,115979,377,11634.120548248291,0.025146484375,-23.37570866346359,3760,0.2947154641151428,0.2,2.5239670276641846,7381.96875,0.004168274,0.0003,-0.010161519033135846
774144,6,116159,378,21444.251690673827,0.0234375,-23.387145841121672,3770,0.39757293462753296,0.2,2.5273728370666504,11196.900390625,0.0040433393,0.0003,-0.010056921379873528
776192,6,116339,379,19250.073068237303,0.017724609375,-23.39814398288727,3780,0.16960746049880981,0.2,2.5292458534240723,12603.53515625,0.003745874,0.0003,-0.008651260325859767
778240,6,116520,380,17058.91649169922,0.020166015625,-23.40703895688057,3790,0.4227323532104492,0.2,2.5320334434509277,9154.861328125,0.0040257783,0.0003,-0.01007103281590389
780288,6,116700,381,12241.483506774903,0.027880859375,-23.416886931657793,3800,-0.15472793579101562,0.2,2.534045696258545,8131.37255859375,0.0054193437,0.0003,-0.010851465248561
782336,6,116882,382,17881.054331970216,0.025537109375,-23.423061281442642,3810,0.27937763929367065,0.2,2.5352234840393066,6040.3427734375,0.0047039506,0.0003,-0.011685380434937543
784384,6,117064,383,12893.200073242188,0.0349609375,-23.428326469659805,3820,0.34998172521591187,0.2,2.537557601928711,6084.69189453125,0.0058839396,0.0003,-0.012801395865972153
786432,6,117246,384,11541.013638305663,0.035888671875,-23.428091722726823,3830,0.3106446862220764,0.2,2.535393476486206,3894.02685546875,0.005436375,0.0003,-0.013261724890617188
788480,6,117429,385,13769.96036376953,0.02275390625,-23.426893866062166,3840,0.14944875240325928,0.2,2.5370054244995117,5621.3828125,0.004834945,0.0003,-0.01068450439197477
790528,6,117612,386,14722.21845703125,0.023583984375,-23.431507176160814,3850,0.41785967350006104,0.2,2.5375924110412598,7690.54296875,0.0046046223,0.0003,-0.010339996393304319
792576,6,117796,387,15798.723495483398,0.030224609375,-23.430370050668717,3860,0.35877537727355957,0.2,2.5359256267547607,7489.8134765625,0.005232539,0.0003,-0.011310414830222725
794624,6,117981,388,16688.83429107666,0.027880859375,-23.432201409339903,3870,0.41875720024108887,0.2,2.5390541553497314,7989.41845703125,0.0048338594,0.0003,-0.009633661428233608
796672,6,118165,389,12678.73879623413,0.013623046875,-23.44052706360817,3880,0.07181406021118164,0.2,2.539565324783325,3386.630615234375,0.0033304095,0.0003,-0.0075477095648238905
798720,6,118350,390,21996.351321411134,0.021923828125,-23.441233175992966,3890,0.37598681449890137,0.2,2.539956569671631,9080.5576171875,0.0043951375,0.0003,-0.009087013186945114
800768,6,118535,391,17924.372892761232,0.02431640625,-23.440915715694427,3900,0.3497636318206787,0.2,2.5397307872772217,7159.0400390625,0.00447713,0.0003,-0.010727692049840698
802816,6,118721,392,12800.765660858155,0.0328125,-23.441602373123168,3910,0.17754769325256348,0.2,2.5405585765838623,6402.859375,0.0059202416,0.0003,-0.010928567696828395
804864,6,118906,393,18602.456994628905,0.021923828125,-23.44764119386673,3920,0.18695414066314697,0.2,2.5423619747161865,9958.232421875,0.0040618842,0.0003,-0.01023671010916587
806912,6,119093,394,16665.760873413084,0.0240234375,-23.456536644697188,3930,0.44733595848083496,0.2,2.5447940826416016,8175.8681640625,0.004241259,0.0003,-0.011727501600398682
808960,6,119281,395,14080.05210723877,0.012451171875,-23.46210047006607,3940,0.5226870179176331,0.2,2.545335292816162,3913.7099609375,0.0031569777,0.0003,-0.00757284869760042
811008,6,119469,396,15512.114248657226,0.013623046875,-23.463722437620163,3950,0.39305466413497925,0.2,2.5453176498413086,3707.049560546875,0.003345315,0.0003,-0.009157626210071611
813056,6,119658,397,14502.74227294922,0.01826171875,-23.46535205245018,3960,0.3416363596916199,0.2,2.546470880508423,7319.2568359375,0.003701367,0.0003,-0.009318694825924467
815104,6,119847,398,10952.212983703614,0.018017578125,-23.472825080156326,3970,-0.007567167282104492,0.2,2.5490031242370605,7115.05712890625,0.0039385213,0.0003,-0.009515725405071862
817152,6,120036,399,16248.382666015625,0.017431640625,-23.481871098279953,3980,0.260617733001709,0.2,2.5508456230163574,5074.0439453125,0.0034229378,0.0003,-0.008909986430080608
819200,6,120225,400,16338.083392333985,0.017529296875,-23.487330782413483,3990,0.4434627890586853,0.2,2.551506757736206,7478.5107421875,0.0039778743,0.0003,-0.008360970094508957
821248,6,120414,401,17403.32608795166,0.02763671875,-23.488157373666763,4000,0.46823805570602417,0.2,2.551945209503174,10500.7841796875,0.0046178857,0.0003,-0.011183466996590142
823296,6,120604,402,24675.80168762207,0.01484375,-23.4906609416008,4010,0.4187219738960266,0.2,2.552675485610962,12196.3994140625,0.0033045537,0.0003,-0.008493305306183174
825344,6,120794,403,17449.337939453126,0.01064453125,-23.497305405139922,4020,0.43575650453567505,0.2,2.5548136234283447,8574.4375,0.0026661425,0.0003,-0.007733857626590179
827392,6,120985,404,12660.289041137696,0.024658203125,-23.503790801763536,4030,0.2699558138847351,0.2,2.5565311908721924,9078.109375,0.004709815,0.0003,-0.009928104549908312
829440,6,121176,405,15158.56651763916,0.02587890625,-23.51010236144066,4040,0.2871553897857666,0.2,2.5580639839172363,8089.427734375,0.0047941864,0.0003,-0.010413416102528572
831488,6,121368,406,20422.651248168946,0.014404296875,-23.51767349243164,4050,0.3211457133293152,0.2,2.559718608856201,9392.609375,0.0037313015,0.0003,-0.009328910175827331
833536,6,121560,407,13392.164729309083,0.020654296875,-23.522851866483688,4060,0.4572707414627075,0.2,2.5607781410217285,11398.2626953125,0.0041764067,0.0003,-0.00956504931964446
835584,6,121755,408,16718.883309936522,0.007275390625,-23.523041278123856,4070,0.4254658818244934,0.2,2.5601820945739746,6533.4267578125,0.0024844017,0.0003,-0.006171313721279148
837632,6,121950,409,14030.144236755372,0.009423828125,-23.523157703876496,4080,0.41208356618881226,0.2,2.5610108375549316,9545.4248046875,0.0026607707,0.0003,-0.007353339793189662
839680,6,122146,410,14363.640928649902,0.00693359375,-23.52644764780998,4090,0.3344377875328064,0.2,2.5617294311523438,7160.0771484375,0.002308583,0.0003,-0.006783191142312716
841728,6,122343,411,16654.687588500976,0.01015625,-23.530549710989,4100,0.5512838363647461,0.2,2.562974214553833,4916.60498046875,0.002835548,0.0003,-0.00761881250582519
843776,6,122539,412,14599.656837463379,0.011279296875,-23.536469483375548,4110,0.45313578844070435,0.2,2.564589500427246,13838.6201171875,0.0030397573,0.0003,-0.008338635665131733
845824,6,122737,413,19561.099551391602,0.01025390625,-23.542682629823684,4120,0.45465314388275146,0.2,2.566234827041626,11088.7744140625,0.002307157,0.0003,-0.00710281990468502
847872,6,122935,414,15868.564163208008,0.008154296875,-23.545377266407012,4130,0.5033044219017029,0.2,2.565812110900879,5916.5478515625,0.0027173243,0.0003,-0.007637124390748795
849920,6,123134,415,16677.983409118653,0.006494140625,-23.54435750246048,4140,0.3007885217666626,0.2,2.5657379627227783,7112.29150390625,0.0021289848,0.0003,-0.006669334725302178
851968,6,123330,416,15707.287475585938,0.00986328125,-23.546907526254653,4150,0.4079151153564453,0.2,2.5669193267822266,11572.3291015625,0.002411279,0.0003,-0.007388365887163672
854016,6,123529,417,14169.60906829834,0.00595703125,-23.550733029842377,4160,0.4336022138595581,0.2,2.567324638366699,9419.248046875,0.002128351,0.0003,-0.006358329503564164
856064,6,123729,418,11367.185195922852,0.01005859375,-23.554476940631865,4170,0.3720434308052063,0.2,2.569148302078247,5676.87158203125,0.0033807382,0.0003,-0.008537545309081906
858112,6,123930,419,13840.8325881958,0.009716796875,-23.556522792577745,4180,0.46238452196121216,0.2,2.568294048309326,9017.1904296875,0.0028017028,0.0003,-0.007687581323261838
860160,6,124131,420,14361.296339416504,0.012646484375,-23.55315516591072,4190,0.4958532452583313,0.2,2.5676512718200684,8978.9052734375,0.0030655009,0.0003,-0.008771895033714828
862208,6,124333,421,17869.460216522217,0.010302734375,-23.5545703291893,4200,0.40282607078552246,0.2,2.569159984588623,7974.90966796875,0.0026079242,0.0003,-0.006723293948743958
864256,6,124534,422,10907.635387420654,0.01416015625,-23.55744959115982,4210,0.2574644684791565,0.2,2.568737506866455,5566.8056640625,0.003485688,0.0003,-0.008522317856841256
866304,6,124738,423,16251.387252807617,0.005517578125,-23.55589205622673,4220,0.3251556158065796,0.2,2.568181276321411,8570.02734375,0.0016992094,0.0003,-0.0057947927227360195
868352,6,124943,424,15894.434199523927,0.0130859375,-23.55665530562401,4230,0.376700758934021,0.2,2.5691616535186768,9635.134765625,0.0029253704,0.0003,-0.00723677910209517
870400,6,125149,425,14382.572795104981,0.009765625,-23.56076110005379,4240,0.4654168486595154,0.2,2.5705325603485107,6152.02587890625,0.0028389774,0.0003,-0.008477929279615637
872448,6,125351,426,15438.301168823242,0.013671875,-23.56378416419029,4250,0.4623537063598633,0.2,2.5706191062927246,6701.552734375,0.0035248683,0.0003,-0.0072823407259420495
874496,6,125555,427,14586.911010742188,0.01533203125,-23.56795152425766,4260,0.44679856300354004,0.2,2.572369337081909,3603.604248046875,0.0035201465,0.0003,-0.008335970297048334
876544,6,125760,428,13373.43999786377,0.0099609375,-23.57506093978882,4270,0.47658663988113403,0.2,2.5741114616394043,6369.84228515625,0.0023780493,0.0003,-0.007329528103582561
878592,6,125966,429,13252.13403930664,0.017236328125,-23.579033637046813,4280,0.30932724475860596,0.2,2.574495792388916,6194.115234375,0.003500007,0.0003,-0.010458693898544879
880640,6,126172,430,13912.605966186524,0.01591796875,-23.583750450611113,4290,0.35450685024261475,0.2,2.5760345458984375,9008.6904296875,0.0031716716,0.0003,-0.008233647802262567
882688,6,126373,431,11952.066683959962,0.0173828125,-23.58519098162651,4300,0.2908792495727539,0.2,2.5756382942199707,7124.12353515625,0.0039991764,0.0003,-0.009338930777448694
884736,6,126581,432,14345.827954101562,0.0076171875,-23.585027945041656,4310,0.262184202671051,0.2,2.576620578765869,7284.251953125,0.002095162,0.0003,-0.006044608702359256
886784,6,126790,433,14749.801182556152,0.00751953125,-23.58873693346977,4320,0.3916429877281189,0.2,2.577524423599243,8226.77734375,0.0025059455,0.0003,-0.006929938153189141
888832,6,126999,434,20883.402502441408,0.010595703125,-23.592204993963243,4330,0.5501740574836731,0.2,2.578282117843628,9425.2919921875,0.0029273382,0.0003,-0.008249429523129948
890880,7,127209,435,13755.897486877442,0.007470703125,-23.592816799879074,4340,0.312716007232666,0.2,2.577942371368408,8620.8828125,0.001962589,0.0003,-0.006956014651223086
892928,7,127419,436,14245.156672668458,0.006005859375,-23.591885060071945,4350,0.5425624251365662,0.2,2.5778164863586426,4952.14599609375,0.002246391,0.0003,-0.006692368911899393
894976,7,127630,437,17860.98285064697,0.00498046875,-23.59431712627411,4360,0.4614607095718384,0.2,2.578813076019287,9755.5927734375,0.0016984087,0.0003,-0.005790967054781504
897024,7,127841,438,16075.881472778321,0.01103515625,-23.600500923395156,4370,0.47457075119018555,0.2,2.5806517601013184,8555.123046875,0.002917219,0.0003,-0.007223065573634812
899072,7,128052,439,15205.48462524414,0.00390625,-23.605032789707185,4380,0.4163452982902527,0.2,2.581268787384033,6840.59814453125,0.0017102679,0.0003,-0.0060376610526873264
901120,7,128264,440,14579.7161529541,0.011181640625,-23.611158353090286,4390,0.507540225982666,0.2,2.583491563796997,9812.654296875,0.0030480097,0.0003,-0.0073289827974804215
903168,7,128479,441,14979.20580368042,0.0095703125,-23.6190204679966,4400,0.2388022541999817,0.2,2.58516001701355,9051.4052734375,0.0024717406,0.0003,-0.0076458076626295226
905216,7,128693,442,15918.869099426269,0.014794921875,-23.6264947116375,4410,0.5886895656585693,0.2,2.58754825592041,6812.1982421875,0.0029668082,0.0003,-0.00856608956528362
907264,7,128905,443,17588.33527832031,0.004931640625,-23.631563985347746,4420,0.3700442910194397,0.2,2.5880444049835205,10480.337890625,0.0014966892,0.0003,-0.005457288536126726
909312,7,129117,444,19399.409857177736,0.002734375,-23.63542022705078,4430,0.2943572998046875,0.2,2.5896706581115723,10454.2890625,0.0012872177,0.0003,-0.005102396339498228
911360,7,129331,445,16892.371247863768,0.006396484375,-23.642396724224092,4440,0.32574892044067383,0.2,2.5917768478393555,6186.0947265625,0.0020768042,0.0003,-0.006940546848636586
913408,7,129546,446,11858.233389282226,0.004296875,-23.649554979801177,4450,0.3257278800010681,0.2,2.5933120250701904,2953.888427734375,0.0014695494,0.0003,-0.0048140947254069035
915456,7,129759,447,17532.025901794434,0.00634765625,-23.65436987876892,4460,0.4704478979110718,0.2,2.594357967376709,3205.178955078125,0.001963298,0.0003,-0.006122672993660672
917504,7,129976,448,20486.87561340332,0.0044921875,-23.65617218017578,4470,0.36671143770217896,0.2,2.594383955001831,12756.369140625,0.0015932262,0.0003,-0.005305209288053447
919552,7,130193,449,12211.283241271973,0.012060546875,-23.660046046972276,4480,-0.19965887069702148,0.2,2.5963521003723145,6802.12109375,0.0028833295,0.0003,-0.007261657786875731
921600,7,130410,450,9988.853114318848,0.019677734375,-23.66619817018509,4490,0.03973102569580078,0.2,2.597747802734375,8093.50830078125,0.0046100067,0.0003,-0.010797480115434155
923648,7,130627,451,13337.990441894532,0.004736328125,-23.670536720752715,4500,0.46826881170272827,0.2,2.598726511001587,7686.41650390625,0.0019118914,0.0003,-0.006070372436442995
925696,7,130846,452,14855.644250488282,0.0021484375,-23.674942421913148,4510,0.49040210247039795,0.2,2.6006221771240234,7609.81103515625,0.0013467356,0.0003,-0.004901875250652665
927744,7,131065,453,11314.157721710206,0.00361328125,-23.68165561556816,4520,0.3425214886665344,0.2,2.6024158000946045,5481.7841796875,0.0014811652,0.0003,-0.005607864177727606
929792,7,131284,454,16478.64620361328,0.009765625,-23.687226915359496,4530,0.5898943245410919,0.2,2.6033287048339844,16776.5390625,0.0028690714,0.0003,-0.008079333229397889
931840,7,131504,455,21490.424084472656,0.002294921875,-23.69160835146904,4540,0.46494483947753906,0.2,2.6046361923217773,7705.42724609375,0.0011358222,0.0003,-0.004775563744624378
933888,7,131724,456,15240.73543548584,0.0095703125,-23.69527956843376,4550,0.5598283112049103,0.2,2.6052463054656982,4632.1337890625,0.0028788697,0.0003,-0.00746822735745809
935936,7,131947,457,13972.176383972168,0.007373046875,-23.697663217782974,4560,0.28366851806640625,0.2,2.6057238578796387,4684.5078125,0.001937239,0.0003,-0.006369873569201445
937984,7,132168,458,17545.490000915528,0.0060546875,-23.701131105422974,4570,0.6056960821151733,0.2,2.6069252490997314,10349.84765625,0.0018171903,0.0003,-0.006355551779779489
940032,7,132388,459,16219.901657104492,0.007421875,-23.705648165941238,4580,0.5969800353050232,0.2,2.6075682640075684,10558.1611328125,0.0021336384,0.0003,-0.006834439734666376
942080,7,132609,460,14369.163679504394,0.008447265625,-23.707878404855727,4590,0.529403418302536,0.2,2.608102321624756,10945.7294921875,0.0023827036,0.0003,-0.006241719980607741
944128,7,132830,461,15913.18519744873,0.006591796875,-23.7094849050045,4600,0.36988162994384766,0.2,2.6082940101623535,10514.3388671875,0.0021618786,0.0003,-0.0063902557361871
946176,7,133052,462,20058.017541503905,0.00283203125,-23.709394705295562,4610,0.4053608775138855,0.2,2.60800838470459,12774.126953125,0.0011697261,0.0003,-0.004363763789297081
948224,7,133275,463,14282.794117736816,0.00419921875,-23.7103695333004,4620,0.23671972751617432,0.2,2.608769655227661,5039.66162109375,0.0017123756,0.0003,-0.004600362100609346
950272,7,133501,464,11982.848913574218,0.010791015625,-23.71347219944,4630,0.32883453369140625,0.2,2.6094844341278076,3284.79833984375,0.00289498,0.0003,-0.007301257074141176
952320,7,133725,465,17762.525485229493,0.00341796875,-23.71622402071953,4640,0.48916542530059814,0.2,2.6101722717285156,7509.44482421875,0.0013694789,0.0003,-0.0049434676846431104
954368,7,133950,466,10775.699947357178,0.006689453125,-23.72034797668457,4650,0.3481596112251282,0.2,2.611365795135498,5373.29541015625,0.0020930045,0.0003,-0.007999721390660852
956416,7,134176,467,14480.116871643066,0.004443359375,-23.721830290555953,4660,0.18401819467544556,0.2,2.611240863800049,4465.318359375,0.0017025168,0.0003,-0.0052176149896695275
958464,7,134403,468,18017.645623779295,0.0140625,-23.722794860601425,4670,0.38397330045700073,0.2,2.611509323120117,8031.72509765625,0.0028473842,0.0003,-0.00853046642296249
